,0,1
1370,515628,8.40789258362423e-05
1371,204901,8.409909370425807e-05
1372,139475,8.41041965724779e-05
1373,261332,8.41064452869004e-05
1374,190843,8.413385861279716e-05
1375,107249,8.414176280041022e-05
1376,808626,8.41992742404904e-05
1377,803720,8.421491056015304e-05
1378,222387,8.425894129053353e-05
1379,155801,8.427779597807805e-05
1380,120411,8.429717684929676e-05
1381,805345,8.429874570240344e-05
1382,266916,8.434633295328045e-05
1383,793988,8.438584528207121e-05
1384,178889,8.439788667339635e-05
1385,869417,8.441766882103676e-05
1386,453009,8.442727416775069e-05
1387,893111,8.443004653761292e-05
1388,582419,8.44321601857838e-05
1389,169202,8.450607887788284e-05
1390,796914,8.450745180907442e-05
1391,352575,8.452054676796682e-05
1392,744075,8.453806068672257e-05
1393,952503,8.453806068672257e-05
1394,573870,8.453908156771977e-05
1395,950956,8.454894544255762e-05
1396,882431,8.460387898754921e-05
1397,233300,8.460443684670862e-05
1398,683921,8.460443684670862e-05
1399,488859,8.461110201377389e-05
1400,89058,8.461331698722721e-05
1401,46120,8.461659856529919e-05
1402,238440,8.461675294073654e-05
1403,838195,8.462551860036217e-05
1404,320426,8.464948061471744e-05
1405,798792,8.466026101820569e-05
1406,681171,8.466392069912047e-05
1407,923432,8.46690825295873e-05
1408,81079,8.470713591857304e-05
1409,150062,8.472776654406865e-05
1410,58361,8.480548333420556e-05
1411,562030,8.482671422414721e-05
1412,249175,8.487600232237805e-05
1413,61912,8.491724534730508e-05
1414,136075,8.49366893732943e-05
1415,989540,8.494991258195327e-05
1416,845443,8.49516453939486e-05
1417,492466,8.496006771766288e-05
1418,773392,8.500661469399185e-05
1419,572106,8.501110239035716e-05
1420,41431,8.506107618965227e-05
1421,57577,8.512031459939063e-05
1422,302774,8.51234843021897e-05
1423,112017,8.513616545090259e-05
1424,999790,8.52038985338799e-05
1425,394013,8.522200746750026e-05
1426,280956,8.524894941445998e-05
1427,792953,8.525987949010629e-05
1428,2921660,8.526418524197144e-05
1429,637150,8.527283341613955e-05
1430,845668,8.529667000931004e-05
1431,496097,8.530085560142196e-05
1432,251604,8.531371685200975e-05
1433,82955,8.533553877218775e-05
1434,38061,8.535694479604508e-05
1435,129945,8.536995510650059e-05
1436,402249,8.537397011265279e-05
1437,834466,8.539484057646208e-05
1438,768149,8.541429522134674e-05
1439,556292,8.544622141797763e-05
1440,676313,8.551326881219836e-05
1441,486395,8.5529479518441e-05
1442,576072,8.554769570957513e-05
1443,131841,8.558960435909785e-05
1444,129761,8.559145943595039e-05
1445,743623,8.559754363296631e-05
1446,296903,8.561516584951533e-05
1447,184267,8.562858499212668e-05
1448,58947,8.566446060505706e-05
1449,375945,8.566779395354591e-05
1450,2825814,8.568005368513348e-05
1451,150629,8.569371145477956e-05
1452,758661,8.569371145477956e-05
1453,802048,8.569371145477956e-05
1454,847703,8.569371145477956e-05
1455,848952,8.569753760300774e-05
1456,919239,8.570851801385035e-05
1457,101164,8.578190812769842e-05
1458,288154,8.591032226805947e-05
1459,567294,8.594502181794104e-05
1460,518313,8.595269827882249e-05
1461,1988927,8.598642899355121e-05
1462,128244,8.60087254456153e-05
1463,115140,8.60397636403495e-05
1464,203765,8.604353869285004e-05
1465,238968,8.605848266424616e-05
1466,401066,8.606422959770083e-05
1467,804635,8.609635926829133e-05
1468,97203,8.610605966484142e-05
1469,1772438,8.6154054920306e-05
1470,276917,8.617486003678293e-05
1471,210276,8.621544546252951e-05
1472,672498,8.622997692072657e-05
1473,14073,8.623112579797113e-05
1474,367459,8.623132928058667e-05
1475,204847,8.623586201569436e-05
1476,258514,8.62693046596402e-05
1477,147082,8.6272836502631e-05
1478,62455,8.627811309487352e-05
1479,132849,8.627811309487352e-05
1480,567374,8.627811309487352e-05
1481,252513,8.627811309487352e-05
1482,470588,8.629969197802922e-05
1483,2289986,8.630840459286958e-05
1484,759694,8.631404292170462e-05
1485,3018423,8.634269863104317e-05
1486,310383,8.637209104496712e-05
1487,11506,8.639110587520786e-05
1488,816701,8.645200065705234e-05
1489,322765,8.645577413136177e-05
1490,74452,8.645706418886179e-05
1491,352164,8.650490773734266e-05
1492,69348,8.652258295767921e-05
1493,254827,8.65275661245253e-05
1494,266151,8.65275661245253e-05
1495,20319,8.657579221913147e-05
1496,584695,8.659732508841815e-05
1497,107466,8.661137736054438e-05
1498,485791,8.662377531628992e-05
1499,895365,8.664688773873589e-05
1500,2854537,8.669363702699133e-05
1501,587631,8.669664098111253e-05
1502,552325,8.670043457672817e-05
1503,899198,8.673528106637802e-05
1504,312126,8.673797995271909e-05
1505,241724,8.674548725571826e-05
1506,4451,8.674868607236278e-05
1507,494016,8.674868956350469e-05
1508,82149,8.679174371260443e-05
1509,139655,8.679644745613473e-05
1510,234374,8.681003322814023e-05
1511,74,8.683133612223947e-05
1512,814852,8.683864158448641e-05
1513,683085,8.686887977062658e-05
1514,958117,8.688087117283082e-05
1515,109202,8.689749674507574e-05
1516,307913,8.693523742218844e-05
1517,131178,8.69416015316787e-05
1518,667738,8.699061440045435e-05
1519,240503,8.699190427400894e-05
1520,82037,8.700182314600172e-05
1521,668127,8.700629116310975e-05
1522,754879,8.701482712240371e-05
1523,499780,8.701508260988884e-05
1524,498484,8.701555969152123e-05
1525,220403,8.702108984404348e-05
1526,61792,8.703939838217822e-05
1527,117990,8.705655162301649e-05
1528,914671,8.70795496943534e-05
1529,738674,8.709183201557414e-05
1530,114342,8.709304780380204e-05
1531,294197,8.710796961315126e-05
1532,195305,8.713611461660451e-05
1533,97654,8.713654337964927e-05
1534,25899,8.715188847086904e-05
1535,407331,8.71722823570761e-05
1536,461391,8.718861858020524e-05
1537,770853,8.719033040189542e-05
1538,887619,8.725625651456142e-05
1539,684612,8.727245638046402e-05
1540,216294,8.728542206845412e-05
1541,471156,8.732050293312732e-05
1542,16235,8.732121750570244e-05
1543,588943,8.74231682252861e-05
1544,99561,8.743722751612497e-05
1545,830375,8.745114309960106e-05
1546,23925,8.750108209478762e-05
1547,666073,8.750557098909239e-05
1548,648097,8.751109711299017e-05
1549,504928,8.75174241350247e-05
1550,520215,8.752528843003298e-05
1551,789775,8.757239586356557e-05
1552,2806733,8.759439346169122e-05
1553,184406,8.760594295376559e-05
1554,49367,8.761667831579237e-05
1555,799771,8.761850683368258e-05
1556,753570,8.763037926914696e-05
1557,829125,8.766646788838924e-05
1558,175538,8.766646788838924e-05
1559,93849,8.771375067292861e-05
1560,170454,8.779747153081515e-05
1561,178345,8.780374450299387e-05
1562,511257,8.781857872866375e-05
1563,120412,8.781975427752029e-05
1564,860996,8.78258633787289e-05
1565,806247,8.783833905563668e-05
1566,801573,8.786915765094073e-05
1567,2142940,8.788328134934114e-05
1568,26637,8.793484127478176e-05
1569,962339,8.794240568249811e-05
1570,829033,8.796737011258533e-05
1571,855356,8.796895610560966e-05
1572,229157,8.79723188880591e-05
1573,138335,8.797616264944846e-05
1574,60012,8.798919941657065e-05
1575,308932,8.800546415469078e-05
1576,20862,8.801074943061993e-05
1577,156950,8.802604389401904e-05
1578,2115414,8.806311486739945e-05
1579,771010,8.807615732873344e-05
1580,746707,8.808783972657812e-05
1581,596922,8.810844468159368e-05
1582,107139,8.811190843268019e-05
1583,785611,8.814327637973291e-05
1584,380737,8.816157167783274e-05
1585,758630,8.820700610377205e-05
1586,274822,8.82598592183145e-05
1587,188843,8.831079385963916e-05
1588,300534,8.839347303156096e-05
1589,624504,8.840855984501803e-05
1590,2368302,8.84772574488676e-05
1591,21334,8.848829652916576e-05
1592,120060,8.850140739150699e-05
1593,228180,8.851569108775723e-05
1594,638918,8.855569341818486e-05
1595,107877,8.856970163458249e-05
1596,487614,8.857231201513506e-05
1597,479113,8.868589401680721e-05
1598,882950,8.873757275395157e-05
1599,674011,8.874000149477852e-05
1600,41976,8.877960994610408e-05
1601,78741,8.886910776923347e-05
1602,38977,8.889135390082054e-05
1603,816896,8.891845073197081e-05
1604,48123,8.903000638031234e-05
1605,753004,8.903197747979675e-05
1606,153590,8.903682092020212e-05
1607,168110,8.904518726016187e-05
1608,752094,8.904582279928836e-05
1609,191175,8.910241206706073e-05
1610,868306,8.911077806350739e-05
1611,768027,8.912025708061416e-05
1612,495288,8.91443918515184e-05
1613,32401,8.914441807189098e-05
1614,266534,8.91449853843952e-05
1615,294126,8.916000355078954e-05
1616,162820,8.925840001889905e-05
1617,293391,8.93057364618507e-05
1618,101701,8.931072389465606e-05
1619,123515,8.932186976775057e-05
1620,811178,8.932186976775057e-05
1621,3045620,8.934197259393308e-05
1622,3416601,8.934197259393308e-05
1623,3420473,8.934197259393308e-05
1624,566918,8.934681163399503e-05
1625,936946,8.939784593089651e-05
1626,399249,8.941438683627572e-05
1627,569064,8.941438683627572e-05
1628,1028746,8.942112980299227e-05
1629,595969,8.942797127313085e-05
1630,64145,8.942888465008559e-05
1631,813910,8.94515449164454e-05
1632,62412,8.947540437369732e-05
1633,332536,8.948496211445974e-05
1634,174822,8.950578145624255e-05
1635,93322,8.952862486395348e-05
1636,256528,8.953206575402379e-05
1637,611102,8.95488549217506e-05
1638,562663,8.959682725954506e-05
1639,255347,8.962346198845236e-05
1640,2899881,8.964392042102727e-05
1641,12595,8.964594691182757e-05
1642,604090,8.96773185046103e-05
1643,341652,8.967755993278921e-05
1644,163420,8.96862243068832e-05
1645,309328,8.9686711328926e-05
1646,790227,8.971465518175596e-05
1647,781094,8.973320522625177e-05
1648,954189,8.976343680824095e-05
1649,279141,8.976409559738568e-05
1650,251437,8.98107865368271e-05
1651,343940,8.982315524001062e-05
1652,662545,8.986936080215079e-05
1653,2014409,8.990880171982481e-05
1654,212614,8.994747754409919e-05
1655,174198,8.997654573584198e-05
1656,355451,9.000548792129805e-05
1657,560554,9.00376322168104e-05
1658,751910,9.004952226043633e-05
1659,614982,9.009506236793866e-05
1660,829717,9.013717810563402e-05
1661,31765,9.01462535882685e-05
1662,594113,9.017215661569939e-05
1663,1944458,9.017215661569939e-05
1664,757070,9.017773957035795e-05
1665,855423,9.020692553345795e-05
1666,329542,9.021744979435524e-05
1667,808304,9.023367409316681e-05
1668,502163,9.023829861076253e-05
1669,795341,9.025124662634397e-05
1670,333766,9.025819295646488e-05
1671,146796,9.026240721584261e-05
1672,2366358,9.028626944314731e-05
1673,958533,9.029562727515741e-05
1674,690456,9.031556973468031e-05
1675,450786,9.033061720438378e-05
1676,161637,9.033505062412721e-05
1677,351842,9.034052810087335e-05
1678,108826,9.034404575795668e-05
1679,574483,9.03710798341391e-05
1680,280445,9.041550412472511e-05
1681,479028,9.042874520217442e-05
1682,118327,9.043596608532751e-05
1683,230111,9.045430112006585e-05
1684,948557,9.05081772708602e-05
1685,851240,9.051458972793496e-05
1686,785817,9.051975368777566e-05
1687,222974,9.057536285255241e-05
1688,2993710,9.05925569367363e-05
1689,19133,9.059632655780337e-05
1690,761706,9.061121308087168e-05
1691,648407,9.06175369811036e-05
1692,81231,9.067000720566919e-05
1693,190632,9.072089444040954e-05
1694,651972,9.074757596374574e-05
1695,960874,9.076662275192898e-05
1696,344037,9.078309699819226e-05
1697,322339,9.07912898649532e-05
1698,931869,9.083121083636268e-05
1699,944643,9.083121083636268e-05
1700,749743,9.083633867340027e-05
1701,424244,9.086010115898826e-05
1702,352770,9.08647097656838e-05
1703,553810,9.089763604023743e-05
1704,657041,9.090756549485539e-05
1705,153630,9.096895311449556e-05
1706,617844,9.097397306037765e-05
1707,9490,9.10040856529752e-05
1708,328956,9.103460832035083e-05
1709,927278,9.104075760530282e-05
1710,152384,9.106174139527727e-05
1711,664849,9.106929184116326e-05
1712,849405,9.107050798053929e-05
1713,572578,9.107800188238865e-05
1714,550940,9.108198752088081e-05
1715,245992,9.10955544796839e-05
1716,308013,9.110093969460348e-05
1717,2854547,9.116875462581747e-05
1718,257544,9.118780581832304e-05
1719,123007,9.122921569546312e-05
1720,227776,9.125930818298444e-05
1721,23411,9.125964664318689e-05
1722,291235,9.13076302317982e-05
1723,2252,9.131102289001563e-05
1724,74005,9.131102289001563e-05
1725,227527,9.133518716493083e-05
1726,139933,9.137437118960653e-05
1727,1589,9.141767538159014e-05
1728,403120,9.141767538159014e-05
1729,634674,9.141767538159014e-05
1730,245292,9.141767538159014e-05
1731,795288,9.141767538159014e-05
1732,921888,9.141767538159014e-05
1733,104714,9.143857917613896e-05
1734,241004,9.145252065623586e-05
1735,556199,9.147494562158727e-05
1736,760389,9.14989318155177e-05
1737,29365,9.155960007118624e-05
1738,204850,9.158330204992384e-05
1739,183777,9.161447900017333e-05
1740,207735,9.161505782727848e-05
1741,166025,9.162036616653434e-05
1742,689965,9.16390544102197e-05
1743,674662,9.1660312195387e-05
1744,589802,9.166075717266053e-05
1745,80118,9.174688247950483e-05
1746,896041,9.17592060524691e-05
1747,131681,9.184350079572844e-05
1748,78532,9.188734954124672e-05
1749,72205,9.193530013938469e-05
1750,578031,9.19946980809428e-05
1751,358528,9.200214305496931e-05
1752,953102,9.203019347604568e-05
1753,423305,9.211361425785516e-05
1754,575051,9.212010682663865e-05
1755,174506,9.215716859747175e-05
1756,57636,9.216649713488905e-05
1757,243474,9.22000357233855e-05
1758,795271,9.220419522227292e-05
1759,757335,9.220457584279147e-05
1760,45941,9.226141460646512e-05
1761,883619,9.229786477541759e-05
1762,3567510,9.22980148185745e-05
1763,474648,9.231146603362973e-05
1764,263995,9.231729331698874e-05
1765,766893,9.233521017855517e-05
1766,925636,9.236050637936553e-05
1767,135032,9.23984277912119e-05
1768,295933,9.240217590889444e-05
1769,507975,9.242915451346462e-05
1770,2495841,9.244166965523265e-05
1771,176936,9.244237830562541e-05
1772,893719,9.246981809086915e-05
1773,345427,9.249268932373711e-05
1774,792839,9.249900256264255e-05
1775,293448,9.250905795846151e-05
1776,132710,9.257976643125004e-05
1777,838884,9.260575699539309e-05
1778,253914,9.266808759624165e-05
1779,740569,9.268649308189235e-05
1780,858006,9.268782426691347e-05
1781,69805,9.268912247506483e-05
1782,766361,9.271765276143525e-05
1783,96679,9.273139345193227e-05
1784,287259,9.274371312870045e-05
1785,50581,9.276050216170244e-05
1786,628571,9.276050216170244e-05
1787,46381,9.278277031785171e-05
1788,94890,9.285984271658968e-05
1789,286092,9.286792526471739e-05
1790,59655,9.286872645843822e-05
1791,95176,9.288266433135709e-05
1792,170815,9.290251543235236e-05
1793,130686,9.292345877988326e-05
1794,255704,9.294450045663484e-05
1795,420504,9.296311625167602e-05
1796,2118074,9.297086878457728e-05
1797,2641312,9.297086878457728e-05
1798,463435,9.297762272814775e-05
1799,2754189,9.298997276045414e-05
1800,205627,9.2994329934723e-05
1801,816900,9.299566106681986e-05
1802,837486,9.300221622694333e-05
1803,617980,9.303919811523139e-05
1804,146354,9.305632415711169e-05
1805,194703,9.306893410004896e-05
1806,1573712,9.308360000885295e-05
1807,302955,9.309010407782555e-05
1808,1276114,9.309010407782555e-05
1809,947816,9.310831893840515e-05
1810,9218,9.315262991467685e-05
1811,810592,9.317118359592978e-05
1812,536035,9.317935003134313e-05
1813,39637,9.324234993575785e-05
1814,211424,9.324643772713924e-05
1815,418662,9.327220861391936e-05
1816,251851,9.328056684310841e-05
1817,100160,9.33286871355544e-05
1818,11242,9.336398065136969e-05
1819,256482,9.336975657102357e-05
1820,926307,9.342155575207983e-05
1821,340446,9.342192723877366e-05
1822,608701,9.34352977116322e-05
1823,855619,9.345488330352064e-05
1824,481827,9.347332931501293e-05
1825,798543,9.347850307622441e-05
1826,230244,9.348660790224613e-05
1827,593772,9.351403284195002e-05
1828,260007,9.35227483549715e-05
1829,944933,9.353575921911445e-05
1830,538677,9.354683432107036e-05
1831,184502,9.357889856069566e-05
1832,45745,9.359344229375817e-05
1833,593129,9.359344229375817e-05
1834,805493,9.362014450145583e-05
1835,239961,9.377333925626955e-05
1836,929673,9.377696747277548e-05
1837,219655,9.380911202430212e-05
1838,863774,9.381135996731018e-05
1839,200968,9.384500443861632e-05
1840,837328,9.385209767600751e-05
1841,139709,9.38805603711677e-05
1842,688400,9.388503824877687e-05
1843,313521,9.388818530763151e-05
1844,62729,9.38885320676106e-05
1845,192840,9.38885320676106e-05
1846,674873,9.391291894821569e-05
1847,203764,9.393824366682028e-05
1848,494774,9.395025478644657e-05
1849,2824778,9.396135785513821e-05
1850,228371,9.397663624239245e-05
1851,927373,9.397793413238825e-05
1852,74134,9.400797156323005e-05
1853,419197,9.400994540366167e-05
1854,73644,9.402824806993402e-05
1855,412710,9.410478361399527e-05
1856,173487,9.416300200151947e-05
1857,211146,9.418950933339602e-05
1858,567959,9.419485610409765e-05
1859,919418,9.419602401894721e-05
1860,620603,9.424409499495091e-05
1861,771838,9.424577393566454e-05
1862,23147,9.424930632821553e-05
1863,457807,9.425075709204471e-05
1864,897322,9.426628279303333e-05
1865,81194,9.43170691915334e-05
1866,193025,9.431919502192652e-05
1867,97786,9.432599835469666e-05
1868,303422,9.43450160940279e-05
1869,781680,9.43450160940279e-05
1870,158888,9.434775308321615e-05
1871,120521,9.438823794588934e-05
1872,110945,9.442224161414549e-05
1873,951384,9.442825871913837e-05
1874,399361,9.44476855665944e-05
1875,784597,9.44476855665944e-05
1876,888942,9.44476855665944e-05
1877,927736,9.446435511917422e-05
1878,184637,9.449680055649497e-05
1879,90803,9.452465585361377e-05
1880,815039,9.45486015879486e-05
1881,768241,9.45520942399375e-05
1882,2596970,9.457561588246792e-05
1883,31274,9.462269511170034e-05
1884,2336424,9.464441987790229e-05
1885,661525,9.466647348127963e-05
1886,2397826,9.472213325300014e-05
1887,143951,9.47331546588761e-05
1888,837311,9.474743378357875e-05
1889,572327,9.478809579503534e-05
1890,46861,9.479718361479693e-05
1891,201678,9.487381610676321e-05
1892,424296,9.490603036363457e-05
1893,832833,9.491364068954632e-05
1894,14724,9.495432149411886e-05
1895,622379,9.496725453291504e-05
1896,407942,9.501148475226371e-05
1897,809357,9.502959021239171e-05
1898,188206,9.503743186127644e-05
1899,675728,9.506014455034107e-05
1900,186125,9.506378608840546e-05
1901,946940,9.508172169701012e-05
1902,154998,9.511239951173732e-05
1903,926604,9.513438039431278e-05
1904,515251,9.51382800687488e-05
1905,816890,9.516625834036558e-05
1906,303050,9.517134936365824e-05
1907,241635,9.520486749417265e-05
1908,391177,9.526245133476268e-05
1909,1011315,9.527667226874673e-05
1910,925837,9.532501040534396e-05
1911,1039555,9.532579842630329e-05
1912,135378,9.534082505508372e-05
1913,247545,9.538165949564309e-05
1914,845468,9.539850104219994e-05
1915,234647,9.541915098569437e-05
1916,566988,9.544262705336302e-05
1917,988448,9.545306492505785e-05
1918,81493,9.54930129546152e-05
1919,858710,9.549498033884896e-05
1920,3376900,9.551969059659309e-05
1921,30250,9.553761697928806e-05
1922,962064,9.556679806061915e-05
1923,491802,9.56111767880472e-05
1924,195237,9.562138557488509e-05
1925,393031,9.566055543936384e-05
1926,118665,9.566060142005608e-05
1927,213510,9.570442096656867e-05
1928,186312,9.571561949198603e-05
1929,53441,9.572256183729316e-05
1930,694325,9.572256183729316e-05
1931,885375,9.572548521073613e-05
1932,169088,9.575579085960942e-05
1933,672011,9.57801434847717e-05
1934,790078,9.578125633534939e-05
1935,925181,9.586399210229277e-05
1936,760154,9.588308605761346e-05
1937,791308,9.590718697888889e-05
1938,122738,9.590754702524663e-05
1939,180449,9.591102807470564e-05
1940,237517,9.594129719099223e-05
1941,58438,9.594247854338229e-05
1942,895074,9.59676924232923e-05
1943,885875,9.599865685540569e-05
1944,755494,9.602279234376464e-05
1945,360948,9.602352375916966e-05
1946,77560,9.604602021487911e-05
1947,248452,9.611329716528773e-05
1948,765997,9.611329716528773e-05
1949,21744,9.612913721756408e-05
1950,762990,9.61299320293379e-05
1951,84777,9.618443518016755e-05
1952,764890,9.620122479891095e-05
1953,3661296,9.62103142094245e-05
1954,572105,9.622214031726462e-05
1955,164093,9.624719399254874e-05
1956,108283,9.627125288732698e-05
1957,171726,9.627125288732698e-05
1958,315104,9.627125288732698e-05
1959,485689,9.628940020880159e-05
1960,597269,9.630340034811528e-05
1961,803026,9.632106905853908e-05
1962,169818,9.633872064476031e-05
1963,66429,9.63391699730759e-05
1964,4458,9.636033756334653e-05
1965,31263,9.642643071302041e-05
1966,824599,9.644248350480753e-05
1967,1784311,9.64611532270031e-05
1968,808613,9.646583101912442e-05
1969,631078,9.647061792199416e-05
1970,759224,9.648745341284357e-05
1971,551815,9.651246153051688e-05
1972,78886,9.652473367057954e-05
1973,140499,9.655218147199075e-05
1974,162930,9.65608916579504e-05
1975,891063,9.657724918422087e-05
1976,823012,9.662084526390034e-05
1977,266503,9.662657520565606e-05
1978,674262,9.663049334646074e-05
1979,187422,9.666576059521039e-05
1980,191070,9.668186347775049e-05
1981,180503,9.672949383201444e-05
1982,322642,9.687921799579133e-05
1983,476541,9.689395704210756e-05
1984,242511,9.691291065100469e-05
1985,94764,9.691803933784054e-05
1986,814871,9.692463925506419e-05
1987,1563731,9.69684682882667e-05
1988,847970,9.699286042366592e-05
1989,324854,9.700483248974008e-05
1990,52093,9.700956148486608e-05
1991,814530,9.703997900487999e-05
1992,58386,9.705982536528014e-05
1993,567190,9.7124838915315e-05
1994,825793,9.716498710723046e-05
1995,852007,9.722634411726862e-05
1996,866769,9.723452896507682e-05
1997,29884,9.725739864935419e-05
1998,489676,9.725905802854692e-05
1999,121590,9.727076996969195e-05
2000,119058,9.729128568866064e-05
2001,75825,9.733123361298855e-05
2002,238115,9.741165696375876e-05
2003,752673,9.743384444213658e-05
2004,487535,9.748303696863937e-05
2005,58360,9.748948263825358e-05
2006,461737,9.753314384195261e-05
2007,97182,9.75523112583361e-05
2008,646353,9.756058824854863e-05
2009,815575,9.758748365849319e-05
2010,571472,9.761147664133766e-05
2011,745568,9.763943562218902e-05
2012,184451,9.764389920748386e-05
2013,1593570,9.768253351870604e-05
2014,842269,9.770086447087123e-05
2015,175049,9.77178836641591e-05
2016,193231,9.771943040536198e-05
2017,197475,9.775503289947777e-05
2018,398909,9.775787121634743e-05
2019,363327,9.777685964812944e-05
2020,762500,9.779482804440022e-05
2021,103460,9.783827314725877e-05
2022,1002017,9.786279791701616e-05
2023,575695,9.786988374435497e-05
2024,756772,9.794924380700546e-05
2025,395187,9.795329499709076e-05
2026,3105903,9.79659088557277e-05
2027,3178543,9.79659088557277e-05
2028,756740,9.797289979743714e-05
2029,188697,9.800315661890258e-05
2030,987922,9.800531934470566e-05
2031,487271,9.800635130522273e-05
2032,288904,9.800687953569225e-05
2033,800926,9.801106849614491e-05
2034,894335,9.801277375779029e-05
2035,570061,9.803467473738176e-05
2036,1451327,9.804701451950145e-05
2037,501537,9.809444394955226e-05
2038,948080,9.81730714595809e-05
2039,298225,9.817790096101851e-05
2040,329978,9.826329962958645e-05
2041,127898,9.827411597975819e-05
2042,945687,9.828158147317467e-05
2043,77175,9.82973224800272e-05
2044,109669,9.831441647332057e-05
2045,489999,9.836183372871496e-05
2046,799644,9.838627693764918e-05
2047,148305,9.839412499396388e-05
2048,165736,9.84564079394468e-05
2049,590265,9.850185491756691e-05
2050,1043986,9.853875253077229e-05
2051,766354,9.857054763954976e-05
2052,1409777,9.857389576863266e-05
2053,902138,9.860146270041494e-05
2054,304401,9.86065465357273e-05
2055,185440,9.863089741271935e-05
2056,100197,9.864083640797214e-05
2057,98707,9.870065007753324e-05
2058,749273,9.873573324917906e-05
2059,61938,9.875055434544666e-05
2060,101575,9.876637329764754e-05
2061,741671,9.876637329764754e-05
2062,822913,9.876637329764754e-05
2063,794306,9.87679188647618e-05
2064,230845,9.879435022538437e-05
2065,194008,9.88289605454991e-05
2066,949619,9.883247478700467e-05
2067,352524,9.883341573648088e-05
2068,926085,9.885113609121984e-05
2069,30925,9.885930684454777e-05
2070,500664,9.887008148356929e-05
2071,123915,9.890752181715526e-05
2072,755496,9.891393149959551e-05
2073,340527,9.893303662650181e-05
2074,125465,9.895296252658464e-05
2075,591048,9.899675299851395e-05
2076,750456,9.913857690110794e-05
2077,680522,9.915871944209891e-05
2078,261106,9.918273945126285e-05
2079,181719,9.920542781533e-05
2080,838524,9.92222246516223e-05
2081,135740,9.923611312366711e-05
2082,515790,9.923726337218619e-05
2083,757093,9.928091224808096e-05
2084,287917,9.936761476228355e-05
2085,840102,9.939930178508839e-05
2086,496487,9.945114815076694e-05
2087,284546,9.951464865468485e-05
2088,317108,9.951645300376213e-05
2089,2043528,9.951718561669613e-05
2090,776562,9.951856151052494e-05
2091,779599,9.954277310460173e-05
2092,18176,9.960905821125565e-05
2093,52382,9.964987044742426e-05
2094,94205,9.965930753852616e-05
2095,765435,9.96699591887893e-05
2096,337271,9.968268848722563e-05
2097,208582,9.968633537239566e-05
2098,448207,9.968920226268636e-05
2099,77264,9.969816143253159e-05
2100,46345,9.970249062230929e-05
2101,324646,9.970808055632049e-05
2102,776301,9.97110914968024e-05
2103,267814,9.973812871918886e-05
2104,569914,9.97609318912567e-05
2105,169124,9.982893316552134e-05
2106,100840,9.988968883249523e-05
2107,1968188,9.989954173711323e-05
2108,118384,9.990929830657642e-05
2109,186734,9.99380554628492e-05
2110,600720,9.995747630158596e-05
2111,20050,9.9997130020405e-05
2112,16186,0.00010001331069304125
2113,823165,0.00010002526321603453
2114,296487,0.00010010416409562244
2115,21492,0.00010015277943641256
2116,921542,0.00010015427352874144
2117,176256,0.00010016837420454174
2118,490620,0.00010017281251182224
2119,102781,0.00010018167323068127
2120,137390,0.00010021012987543201
2121,579839,0.00010023965880602104
2122,582024,0.00010029295259683306
2123,206407,0.00010030561777769719
2124,840402,0.00010031436523373315
2125,570046,0.00010032471972644134
2126,582930,0.000100340206809535
2127,65397,0.00010034881638347473
2128,749175,0.00010036863721557829
2129,642664,0.00010043218524729192
2130,100659,0.00010044197448754255
2131,533117,0.0001004799678827163
2132,502269,0.00010053887161892777
2133,149946,0.00010054347311058893
2134,1032082,0.0001005710046028153
2135,391151,0.00010058581190331723
2136,502978,0.00010058931689837604
2137,624107,0.00010059373503125832
2138,567570,0.00010060487964826985
2139,81248,0.00010060962267153063
2140,31324,0.00010063721064366609
2141,192925,0.00010064455811557727
2142,673208,0.00010069869270385957
2143,74195,0.0001007495185075288
2144,752613,0.00010086325335767935
2145,505047,0.00010087913965909766
2146,68738,0.00010090022666872761
2147,389213,0.00010092141347199113
2148,745617,0.00010093163150505543
2149,105685,0.0001009526848285709
2150,312353,0.00010095593563088028
2151,20028,0.00010095661795222192
2152,385879,0.00010096301258572736
2153,892823,0.0001009811259139775
2154,184814,0.00010106983867574977
2155,64149,0.00010111207561457912
2156,503283,0.0001011268797728395
2157,129551,0.00010113070992289224
2158,812877,0.00010115085528414518
2159,924232,0.00010119912383943028
2160,625736,0.00010121393611683025
2161,464348,0.00010122971431446469
2162,248392,0.00010127708339395636
2163,898828,0.00010132095767033787
2164,940583,0.00010135645919455092
2165,753098,0.00010140273975894842
2166,64303,0.00010146099917697962
2167,815236,0.00010156200988639493
2168,48126,0.0001015902573387599
2169,988386,0.00010164644367165685
2170,248798,0.00010165053639697824
2171,48903,0.00010165766817606713
2172,594309,0.00010167544538827162
2173,467853,0.00010170492386252235
2174,173988,0.00010171392925108398
2175,494038,0.0001017317187984272
2176,738855,0.00010177188492746788
2177,93859,0.00010177403043766543
2178,500889,0.0001018150833567201
2179,588112,0.00010188219782022199
2180,3462371,0.00010195000416174777
2181,210143,0.00010196162307976506
2182,91852,0.00010197414906283142
2183,59537,0.00010199025459951476
2184,2795282,0.00010201226152545652
2185,751592,0.00010215213552618672
2186,130689,0.00010221057740637502
2187,497132,0.0001022664072951602
2188,127451,0.00010228590544654692
2189,125940,0.00010229764317028184
2190,92303,0.00010232542709545776
2191,160198,0.00010234723565037309
2192,477954,0.00010236823770029855
2193,571845,0.00010240711018000299
2194,745241,0.00010242084785731265
